pass_no,out_acco,exch_no,stock_code,order_id,report_date,report_time,report_no,wtdraw_qty
1,4646pd026,2,300266,302017,20191009,100000,G302017,200.00
1,4949pd025,1,600903,302018,20191009,100000,G302018,200.00
1,4545pd072,2,002369,302019,20191009,100000,G302019,200.00
1,4343pd064,2,300206,302020,20191009,100000,G302020,200.00
1,4848pd031,1,603218,302021,20191009,100000,G302021,200.00
1,4747pd073,2,300592,302022,20191009,100000,G302022,200.00
1,4646pd076,1,601238,302023,20191009,100000,G302023,200.00
1,4646pd058,2,002665,302024,20191009,100000,G302024,200.00
1,4141pd096,1,603628,302025,20191009,100000,G302025,200.00
1,4343pd094,1,600493,302026,20191009,100000,G302026,200.00
1,4545pd054,2,300022,302027,20191009,100000,G302027,200.00
1,4040pd020,1,603987,302028,20191009,100000,G302028,200.00
1,4545pd081,1,601298,302029,20191009,100000,G302029,200.00
1,4949pd091,1,603680,302030,20191009,100000,G302030,200.00
1,4242pd044,1,600096,302031,20191009,100000,G302031,200.00
1,4141pd032,2,002034,302032,20191009,100000,G302032,200.00
1,4141pd014,2,002653,302033,20191009,100000,G302033,200.00
1,4545pd100,2,002442,302034,20191009,100000,G302034,200.00
1,4949pd028,1,603659,302035,20191009,100000,G302035,200.00
1,4242pd3,2,002205,302036,20191009,100000,G302036,200.00
1,4747pd024,1,603188,302037,20191009,100000,G302037,200.00
1,4141pd023,1,603396,302038,20191009,100000,G302038,200.00
1,4848pd045,1,603238,302039,20191009,100000,G302039,200.00
1,4747pd060,1,600936,302040,20191009,100000,G302040,200.00
1,4545pd080,2,300043,302041,20191009,100000,G302041,200.00
1,4343pd028,1,601101,302042,20191009,100000,G302042,200.00
1,4747pd062,1,603589,302043,20191009,100000,G302043,200.00
1,4747pd028,2,002774,302044,20191009,100000,G302044,200.00
1,4141pd022,1,600054,302045,20191009,100000,G302045,200.00
1,4848pd024,2,300624,302046,20191009,100000,G302046,200.00
1,4545pd076,1,600933,302047,20191009,100000,G302047,200.00
1,4343pd071,2,002111,302048,20191009,100000,G302048,200.00
1,4848pd013,1,603888,302049,20191009,100000,G302049,200.00
1,4242pd043,1,600094,302050,20191009,100000,G302050,200.00
1,4949pd080,2,300763,302051,20191009,100000,G302051,200.00
1,4242pd027,1,600008,302052,20191009,100000,G302052,200.00
1,4141pd023,2,000411,302053,20191009,100000,G302053,200.00
1,4848pd064,2,300740,302054,20191009,100000,G302054,200.00
1,4747pd096,1,600977,302055,20191009,100000,G302055,200.00
1,4040pd081,2,002553,302056,20191009,100000,G302056,200.00
1,4545pd061,2,002340,302057,20191009,100000,G302057,200.00
1,4545pd026,2,000536,302058,20191009,100000,G302058,200.00
1,4848pd074,1,603985,302059,20191009,100000,G302059,200.00
1,4747pd071,1,600054,302060,20191009,100000,G302060,200.00
1,4040pd012,2,002638,302061,20191009,100000,G302061,200.00
1,4242pd023,2,000988,302062,20191009,100000,G302062,200.00
1,4646pd058,1,603909,302063,20191009,100000,G302063,200.00
1,4444pd042,1,600977,302064,20191009,100000,G302064,200.00
1,4949pd098,1,600416,302065,20191009,100000,G302065,200.00
1,4343pd1,2,002242,302066,20191009,100000,G302066,200.00
1,4444pd1,1,600785,302067,20191009,100000,G302067,200.00
1,4949pd064,1,603317,302068,20191009,100000,G302068,200.00
1,4949pd090,1,601258,302069,20191009,100000,G302069,200.00
1,4646pd046,2,000901,302070,20191009,100000,G302070,200.00
1,4545pd081,1,601118,302071,20191009,100000,G302071,200.00
1,4040pd012,2,002444,302072,20191009,100000,G302072,200.00
1,4848pd011,1,600480,302073,20191009,100000,G302073,200.00
1,4444pd086,2,002142,302074,20191009,100000,G302074,200.00
1,4141pd075,1,603017,302075,20191009,100000,G302075,200.00
1,4545pd007,2,002209,302076,20191009,100000,G302076,200.00
1,4242pd080,1,600249,302077,20191009,100000,G302077,200.00
1,4949pd034,2,002428,302078,20191009,100000,G302078,200.00
1,4848pd061,1,601107,302079,20191009,100000,G302079,200.00
1,4949pd097,1,600323,302080,20191009,100000,G302080,200.00
1,4545pd072,2,002360,302081,20191009,100000,G302081,200.00
1,4040pd013,2,300616,302082,20191009,100000,G302082,200.00
1,4545pd089,1,601101,302083,20191009,100000,G302083,200.00
1,4646pd035,2,002638,302084,20191009,100000,G302084,200.00
1,4646pd065,2,300348,302085,20191009,100000,G302085,200.00
1,4949pd062,2,002002,302086,20191009,100000,G302086,200.00
1,4040pd012,2,002466,302087,20191009,100000,G302087,200.00
1,4747pd100,1,600587,302088,20191009,100000,G302088,200.00
1,4848pd051,2,002774,302089,20191009,100000,G302089,200.00
1,4343pd050,1,600576,302090,20191009,100000,G302090,200.00
1,4949pd035,2,002916,302091,20191009,100000,G302091,200.00
1,4444pd2,2,002657,302092,20191009,100000,G302092,200.00
1,4242pd077,2,000851,302093,20191009,100000,G302093,200.00
1,4141pd094,2,000729,302094,20191009,100000,G302094,200.00
1,4545pd080,2,002383,302095,20191009,100000,G302095,200.00
1,4848pd030,1,603928,302096,20191009,100000,G302096,200.00
1,4747pd031,2,000892,302097,20191009,100000,G302097,200.00
1,4545pd047,2,300433,302098,20191009,100000,G302098,200.00
1,4040pd013,2,002209,302099,20191009,100000,G302099,200.00
1,4949pd098,1,603068,302100,20191009,100000,G302100,200.00
1,4141pd011,2,000045,302101,20191009,100000,G302101,200.00
1,4545pd006,2,002205,302102,20191009,100000,G302102,200.00
1,4545pd089,2,002399,302103,20191009,100000,G302103,200.00
1,4949pd030,2,002912,302104,20191009,100000,G302104,200.00
1,4343pd026,1,600470,302105,20191009,100000,G302105,200.00
1,4242pd097,2,300078,302106,20191009,100000,G302106,200.00
1,4141pd032,2,000520,302107,20191009,100000,G302107,200.00
1,4747pd022,2,000833,302108,20191009,100000,G302108,200.00
1,4242pd033,1,600604,302109,20191009,100000,G302109,200.00
1,4949pd079,2,300348,302110,20191009,100000,G302110,200.00
1,4848pd076,2,300526,302111,20191009,100000,G302111,200.00
1,4747pd052,2,300433,302112,20191009,100000,G302112,200.00
1,4040pd013,2,300086,302113,20191009,100000,G302113,200.00
1,4040pd072,2,002541,302114,20191009,100000,G302114,200.00
1,4040pd032,2,002478,302115,20191009,100000,G302115,200.00
1,4242pd076,1,600233,302116,20191009,100000,G302116,200.00
1,4444pd065,2,002085,302117,20191009,100000,G302117,200.00
1,4040pd052,2,002318,302118,20191009,100000,G302118,200.00
1,4646pd004,2,300232,302119,20191009,100000,G302119,200.00
1,4545pd020,2,002248,302120,20191009,100000,G302120,200.00
1,4242pd034,1,600057,302121,20191009,100000,G302121,200.00
1,4747pd070,2,000988,302122,20191009,100000,G302122,200.00
1,4242pd066,1,600191,302123,20191009,100000,G302123,200.00
1,4949pd025,2,300717,302124,20191009,100000,G302124,200.00
1,4646pd095,2,300399,302125,20191009,100000,G302125,200.00
1,4848pd004,1,603016,302126,20191009,100000,G302126,200.00
1,4242pd017,2,002318,302127,20191009,100000,G302127,200.00
1,4242pd027,1,600008,302128,20191009,100000,G302128,200.00
1,4242pd048,1,600114,302129,20191009,100000,G302129,200.00
1,4646pd002,2,300240,302130,20191009,100000,G302130,200.00
1,4949pd091,2,300232,302131,20191009,100000,G302131,200.00
1,4040pd042,2,002144,302132,20191009,100000,G302132,200.00
1,4848pd061,1,603501,302133,20191009,100000,G302133,200.00
1,4242pd4,2,000895,302134,20191009,100000,G302134,200.00
1,4545pd059,2,300622,302135,20191009,100000,G302135,200.00
1,4949pd030,2,002912,302136,20191009,100000,G302136,200.00
1,4646pd032,1,600168,302137,20191009,100000,G302137,200.00
1,4949pd008,2,000961,302138,20191009,100000,G302138,200.00
1,4848pd021,2,300557,302139,20191009,100000,G302139,200.00
1,4040pd032,2,002478,302140,20191009,100000,G302140,200.00
1,4444pd053,2,002054,302141,20191009,100000,G302141,200.00
1,4949pd030,1,600533,302142,20191009,100000,G302142,200.00
1,4141pd087,2,000801,302143,20191009,100000,G302143,200.00
1,4646pd025,2,002617,302144,20191009,100000,G302144,200.00
1,4848pd004,1,600496,302145,20191009,100000,G302145,200.00
1,4646pd027,2,002231,302146,20191009,100000,G302146,200.00
1,4040pd053,1,600903,302147,20191009,100000,G302147,200.00
1,4141pd076,2,000735,302148,20191009,100000,G302148,200.00
1,4747pd072,2,300364,302149,20191009,100000,G302149,200.00
1,4747pd032,2,002729,302150,20191009,100000,G302150,200.00
1,4242pd033,1,600054,302151,20191009,100000,G302151,200.00
1,4343pd068,1,600655,302152,20191009,100000,G302152,200.00
1,4545pd089,1,601101,302153,20191009,100000,G302153,200.00
1,4040pd094,2,300210,302154,20191009,100000,G302154,200.00
1,4444pd047,1,600984,302155,20191009,100000,G302155,200.00
1,4343pd063,1,600635,302156,20191009,100000,G302156,200.00
1,4747pd100,2,002736,302157,20191009,100000,G302157,200.00
1,4040pd013,2,002085,302158,20191009,100000,G302158,200.00
1,4747pd091,2,300003,302159,20191009,100000,G302159,200.00
1,4444pd047,1,600062,302160,20191009,100000,G302160,200.00
1,4040pd039,2,000851,302161,20191009,100000,G302161,200.00
1,4646pd022,1,600143,302162,20191009,100000,G302162,200.00
1,4545pd050,2,300006,302163,20191009,100000,G302163,200.00
1,4444pd044,2,002143,302164,20191009,100000,G302164,200.00
1,4141pd022,2,000409,302165,20191009,100000,G302165,200.00
1,4343pd082,1,600715,302166,20191009,100000,G302166,200.00
1,4444pd053,1,601001,302167,20191009,100000,G302167,200.00
1,4343pd056,1,600604,302168,20191009,100000,G302168,200.00
1,4848pd013,1,603888,302169,20191009,100000,G302169,200.00
1,4949pd045,2,300611,302170,20191009,100000,G302170,200.00
1,4242pd036,2,002349,302171,20191009,100000,G302171,200.00
1,4646pd026,2,300266,302172,20191009,100000,G302172,200.00
1,4141pd071,2,300086,302173,20191009,100000,G302173,200.00
1,4444pd021,2,002635,302174,20191009,100000,G302174,200.00
1,4444pd030,1,600758,302175,20191009,100000,G302175,200.00
1,4747pd026,2,300448,302176,20191009,100000,G302176,200.00
1,4949pd018,2,000735,302177,20191009,100000,G302177,200.00
1,4747pd050,1,603986,302178,20191009,100000,G302178,200.00
1,4949pd068,1,603739,302179,20191009,100000,G302179,200.00
1,4444pd009,1,600818,302180,20191009,100000,G302180,200.00
1,4949pd079,2,300749,302181,20191009,100000,G302181,200.00
1,4242pd077,1,603683,302182,20191009,100000,G302182,200.00
1,4747pd013,1,603899,302183,20191009,100000,G302183,200.00
1,4646pd026,1,603298,302184,20191009,100000,G302184,200.00
1,4242pd049,1,600117,302185,20191009,100000,G302185,200.00
1,4545pd068,1,603680,302186,20191009,100000,G302186,200.00
1,4141pd071,2,000713,302187,20191009,100000,G302187,200.00
1,4040pd094,2,002580,302188,20191009,100000,G302188,200.00
1,4343pd071,1,600668,302189,20191009,100000,G302189,200.00
1,4242pd027,1,603508,302190,20191009,100000,G302190,200.00
1,4545pd020,2,300503,302191,20191009,100000,G302191,200.00
1,4545pd027,1,600868,302192,20191009,100000,G302192,200.00
1,4848pd090,1,603617,302193,20191009,100000,G302193,200.00
1,4141pd032,2,000520,302194,20191009,100000,G302194,200.00
1,4040pd086,1,601992,302195,20191009,100000,G302195,200.00
1,4141pd085,1,600818,302196,20191009,100000,G302196,200.00
1,4848pd073,1,603387,302197,20191009,100000,G302197,200.00
1,4848pd031,1,603218,302198,20191009,100000,G302198,200.00
1,4545pd050,2,300003,302199,20191009,100000,G302199,200.00
1,4242pd048,1,600112,302200,20191009,100000,G302200,200.00
1,4040pd013,2,300086,302201,20191009,100000,G302201,200.00
1,4444pd034,2,000987,302202,20191009,100000,G302202,200.00
1,4949pd046,1,603016,302203,20191009,100000,G302203,200.00
1,4848pd095,2,002488,302204,20191009,100000,G302204,200.00
1,4242pd100,2,002337,302205,20191009,100000,G302205,200.00
1,4040pd032,2,300036,302206,20191009,100000,G302206,200.00
1,4242pd035,1,600061,302207,20191009,100000,G302207,200.00
1,4545pd046,2,300720,302208,20191009,100000,G302208,200.00
1,4444pd064,2,002082,302209,20191009,100000,G302209,200.00
1,4545pd007,2,002207,302210,20191009,100000,G302210,200.00
1,4141pd087,2,000801,302211,20191009,100000,G302211,200.00
1,4545pd090,1,600438,302212,20191009,100000,G302212,200.00
1,4141pd030,2,000509,302213,20191009,100000,G302213,200.00
1,4242pd024,1,600595,302214,20191009,100000,G302214,200.00
1,4545pd076,2,300047,302215,20191009,100000,G302215,200.00
1,4545pd081,1,601298,302216,20191009,100000,G302216,200.00
1,4444pd032,2,300503,302217,20191009,100000,G302217,200.00
1,4646pd068,2,002960,302218,20191009,100000,G302218,200.00
1,4646pd076,1,601238,302219,20191009,100000,G302219,200.00
1,4545pd060,1,600618,302220,20191009,100000,G302220,200.00
1,4444pd021,1,600868,302221,20191009,100000,G302221,200.00
1,4040pd052,2,002509,302222,20191009,100000,G302222,200.00
1,4848pd011,1,603559,302223,20191009,100000,G302223,200.00
1,4545pd006,1,603939,302224,20191009,100000,G302224,200.00
1,4141pd062,2,002231,302225,20191009,100000,G302225,200.00
1,4141pd081,2,000766,302226,20191009,100000,G302226,200.00
1,4848pd098,1,603317,302227,20191009,100000,G302227,200.00
1,4949pd089,1,600570,302228,20191009,100000,G302228,200.00
1,4747pd078,1,600604,302229,20191009,100000,G302229,200.00
1,4444pd014,1,600839,302230,20191009,100000,G302230,200.00
1,4747pd073,1,600579,302231,20191009,100000,G302231,200.00
1,4242pd045,1,600100,302232,20191009,100000,G302232,200.00
1,4747pd019,2,002761,302233,20191009,100000,G302233,200.00
1,4949pd088,1,603506,302234,20191009,100000,G302234,200.00
1,4545pd046,1,603139,302235,20191009,100000,G302235,200.00
1,4747pd024,1,603188,302236,20191009,100000,G302236,200.00
1,4040pd086,1,600515,302237,20191009,100000,G302237,200.00
1,4242pd022,2,002500,302238,20191009,100000,G302238,200.00
1,4242pd057,1,600156,302239,20191009,100000,G302239,200.00
1,4848pd011,2,002739,302240,20191009,100000,G302240,200.00
1,4545pd040,2,002002,302241,20191009,100000,G302241,200.00
1,4747pd092,1,600011,302242,20191009,100000,G302242,200.00
1,4747pd050,1,603986,302243,20191009,100000,G302243,200.00
1,4343pd048,2,300616,302244,20191009,100000,G302244,200.00
1,4242pd086,2,000766,302245,20191009,100000,G302245,200.00
1,4747pd071,1,600571,302246,20191009,100000,G302246,200.00
1,4545pd014,2,002205,302247,20191009,100000,G302247,200.00
1,4747pd063,2,300414,302248,20191009,100000,G302248,200.00
1,4141pd044,2,001965,302249,20191009,100000,G302249,200.00
1,4545pd050,2,300006,302250,20191009,100000,G302250,200.00
1,4242pd037,1,600067,302251,20191009,100000,G302251,200.00
1,4141pd022,2,002299,302252,20191009,100000,G302252,200.00
1,4141pd055,2,000627,302253,20191009,100000,G302253,200.00
1,4949pd015,2,002175,302254,20191009,100000,G302254,200.00
1,4343pd092,1,600749,302255,20191009,100000,G302255,200.00
1,4040pd058,1,601101,302256,20191009,100000,G302256,200.00
1,4141pd063,2,000676,302257,20191009,100000,G302257,200.00
1,4747pd018,1,603015,302258,20191009,100000,G302258,200.00
1,4545pd015,2,300599,302259,20191009,100000,G302259,200.00
1,4949pd089,2,300312,302260,20191009,100000,G302260,200.00
1,4444pd093,2,002169,302261,20191009,100000,G302261,200.00
1,4040pd020,2,002244,302262,20191009,100000,G302262,200.00
1,4646pd043,1,603729,302263,20191009,100000,G302263,200.00
1,4949pd056,1,603017,302264,20191009,100000,G302264,200.00
1,4444pd099,1,600755,302265,20191009,100000,G302265,200.00
1,4141pd052,1,601088,302266,20191009,100000,G302266,200.00
1,4343pd040,1,600531,302267,20191009,100000,G302267,200.00
1,4848pd010,2,300515,302268,20191009,100000,G302268,200.00
1,4040pd051,2,300307,302269,20191009,100000,G302269,200.00
1,4343pd017,1,600416,302270,20191009,100000,G302270,200.00
1,4646pd077,2,002725,302271,20191009,100000,G302271,200.00
1,4747pd012,2,000563,302272,20191009,100000,G302272,200.00
1,4444pd020,1,600866,302273,20191009,100000,G302273,200.00
1,4545pd2,2,000545,302274,20191009,100000,G302274,200.00
1,4141pd030,2,000404,302275,20191009,100000,G302275,200.00
1,4848pd044,2,300568,302276,20191009,100000,G302276,200.00
1,4545pd040,1,601989,302277,20191009,100000,G302277,200.00
1,4848pd035,1,603881,302278,20191009,100000,G302278,200.00
1,4343pd047,1,600566,302279,20191009,100000,G302279,200.00
1,4343pd080,2,300531,302280,20191009,100000,G302280,200.00
1,4949pd064,1,601088,302281,20191009,100000,G302281,200.00
1,4646pd045,1,600796,302282,20191009,100000,G302282,200.00
1,4949pd008,2,002507,302283,20191009,100000,G302283,200.00
1,4242pd3,2,000409,302284,20191009,100000,G302284,200.00
1,4141pd089,2,002549,302285,20191009,100000,G302285,200.00
1,4646pd075,2,002723,302286,20191009,100000,G302286,200.00
1,4141pd052,2,000612,302287,20191009,100000,G302287,200.00
1,4343pd049,1,601398,302288,20191009,100000,G302288,200.00
1,4343pd017,1,600416,302289,20191009,100000,G302289,200.00
1,4343pd061,1,600624,302290,20191009,100000,G302290,200.00
1,4242pd033,1,600054,302291,20191009,100000,G302291,200.00
1,4242pd027,2,002722,302292,20191009,100000,G302292,200.00
1,4444pd013,1,603021,302293,20191009,100000,G302293,200.00
1,4242pd034,1,600057,302294,20191009,100000,G302294,200.00
1,4545pd030,2,002285,302295,20191009,100000,G302295,200.00
1,4141pd022,1,603050,302296,20191009,100000,G302296,200.00
1,4848pd051,2,002774,302297,20191009,100000,G302297,200.00
1,4242pd074,2,002570,302298,20191009,100000,G302298,200.00
1,4141pd042,2,000563,302299,20191009,100000,G302299,200.00
1,4343pd009,1,600373,302300,20191009,100000,G302300,200.00
1,4141pd094,2,000836,302301,20191009,100000,G302301,200.00
1,4747pd048,2,000976,302302,20191009,100000,G302302,200.00
1,4141pd094,2,000836,302303,20191009,100000,G302303,200.00
1,4646pd079,1,600156,302304,20191009,100000,G302304,200.00
1,4141pd089,2,000531,302305,20191009,100000,G302305,200.00
1,4848pd065,2,002902,302306,20191009,100000,G302306,200.00
1,4242pd037,1,603986,302307,20191009,100000,G302307,200.00
1,4545pd069,1,603006,302308,20191009,100000,G302308,200.00
1,4646pd075,2,002846,302309,20191009,100000,G302309,200.00
1,4343pd062,2,000028,302310,20191009,100000,G302310,200.00
1,4545pd054,2,300022,302311,20191009,100000,G302311,200.00
1,4040pd097,2,002582,302312,20191009,100000,G302312,200.00
1,4444pd2,1,600791,302313,20191009,100000,G302313,200.00
1,4444pd100,2,002059,302314,20191009,100000,G302314,200.00
1,4141pd2,2,000004,302315,20191009,100000,G302315,200.00
1,4949pd068,1,603739,302316,20191009,100000,G302316,200.00
1,4747pd026,2,300448,302317,20191009,100000,G302317,200.00
1,4444pd032,1,600990,302318,20191009,100000,G302318,200.00
1,4848pd035,2,002906,302319,20191009,100000,G302319,200.00
1,4343pd094,1,600758,302320,20191009,100000,G302320,200.00
1,4848pd046,1,603667,302321,20191009,100000,G302321,200.00
1,4040pd097,2,002582,302322,20191009,100000,G302322,200.00
1,4040pd022,2,300321,302323,20191009,100000,G302323,200.00
1,4949pd077,1,603881,302324,20191009,100000,G302324,200.00
1,4242pd087,1,600279,302325,20191009,100000,G302325,200.00
1,4848pd095,2,300687,302326,20191009,100000,G302326,200.00
1,4242pd088,1,600285,302327,20191009,100000,G302327,200.00
1,4848pd072,2,002866,302328,20191009,100000,G302328,200.00
1,4141pd021,2,300674,302329,20191009,100000,G302329,200.00
1,4444pd042,1,600158,302330,20191009,100000,G302330,200.00
